sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales,email
728,9ML7EEOV,146,Ciroc Move,Ciroc,Vodka,700,14.52,White and Sons,Johnland,SD,West,Wholesale,2025/04/26,13,67.85,882.05,wheelerfrank@example.net
729,HAMF5BAK,147,Johnnie Walker Create,Johnnie,Vodka,500,21.81,Young Ltd,West Travisberg,NJ,South,Retail,2025/05/09,33,61.26,2021.58,keithbenton@example.org
730,8CNKZKO9,127,Captain Morgan Word,Captain,Vodka,700,15.48,King Inc,Audreyfort,SD,Northeast,Retail,2025/04/18,20,53.36,1067.2,whitesusan@example.net
731,T0OXD410,128,Baileys Cold,Baileys,Beer,750,41.4,Blake-Castillo,Leslieview,MH,Northeast,Retail,2025/05/13,45,39.68,1785.6,jennifer77@example.net
732,SD1YVYTR,142,Guinness Side,Guinness,Gin,500,11.47,Sanchez-Hernandez,Lake Jorge,IN,South,Retail,2025/04/30,30,19.16,574.8,lambjustin@example.net
733,22DDNAFQ,119,Smirnoff Continue,Smirnoff,Whisky,500,33.58,Johnson Group,New Kevin,VA,Southeast,Wholesale,2025/04/10,38,19.17,728.46,jeannepage@example.org
734,COJHR17Y,134,Captain Morgan Page,Captain,Whisky,700,29.39,Moreno LLC,Gonzalezland,GU,Southeast,Retail,2025/05/13,11,12.05,132.55,courtney59@example.net
735,66PAGJ5M,108,Baileys Resource,Baileys,Whisky,1000,30.38,Calhoun-Martinez,East Ashley,NM,Southeast,Wholesale,2025/03/27,41,43.7,1791.7,susan17@example.org
736,SM2CEDXV,143,Captain Morgan Operation,Captain,Whisky,700,25.47,"Morrison, Griffith and Alvarez",West Barbaraburgh,FM,Midwest,Retail,2025/05/19,32,50.67,1621.44,charleswarner@example.org
737,LD9O5ISU,132,Guinness He,Guinness,Tequila,750,35.58,"King, Patrick and Kelly",Wardbury,MN,Midwest,Retail,2025/04/15,42,37.08,1557.36,alexandrabryant@example.net
738,UKK6594Z,113,Johnnie Walker Who,Johnnie,Whisky,500,7.77,"Harris, Short and Taylor",North David,GA,West,Wholesale,2025/05/19,32,27.38,876.16,jonathansnyder@example.net
739,3IZNI4EQ,123,Johnnie Walker Interview,Johnnie,Gin,700,8.27,Thomas-Meyers,Morrisberg,VA,Midwest,Wholesale,2025/04/05,35,51.94,1817.9,joshua27@example.com
740,IDGW8VBR,109,Tanqueray Wife,Tanqueray,Gin,700,12.38,Armstrong and Sons,Port Rickmouth,VI,Southeast,Retail,2025/04/19,34,34.34,1167.56,grantluke@example.com
741,6SVAQ26G,148,Don Julio Argue,Don,Liqueur,700,43.33,"King, Smith and Hart",Lake Sabrinabury,NJ,Midwest,Retail,2025/05/05,41,70.39,2885.99,qvaldez@example.net
742,THE67HSH,111,Don Julio Out,Don,Tequila,700,5.86,Henson PLC,Isaiahfort,SD,Northeast,Wholesale,2025/04/23,1,14.86,14.86,lhenry@example.net
743,5642J59B,112,Baileys Fire,Baileys,Liqueur,750,5.44,Bailey Ltd,Robertsshire,AS,Southeast,Wholesale,2025/03/30,4,10.06,40.24,danielle45@example.org
744,38DJ23WT,147,Guinness Final,Guinness,Tequila,750,21.02,Wilson-Lang,Geoffreyhaven,ME,South,Retail,2025/03/25,39,15.0,585.0,ibarber@example.com
745,MI4HPLLC,135,Don Julio Writer,Don,Tequila,750,10.33,"Velazquez, Pollard and Thompson",Vanessashire,VA,West,Retail,2025/05/15,40,58.35,2334.0,jill30@example.org
746,G0OPACAH,128,Guinness Hour,Guinness,Tequila,1000,4.08,Newman-Brooks,Port Stephanie,VI,South,Wholesale,2025/04/24,49,66.47,3257.03,fvasquez@example.net
747,CUEO4GPI,138,Tanqueray Other,Tanqueray,Beer,700,30.38,Hall Group,Whitestad,RI,Southeast,Wholesale,2025/04/14,14,33.2,464.8,baileyrachel@example.com
748,D80VY5LZ,136,Smirnoff Mouth,Smirnoff,Vodka,700,6.62,"Snyder, Williams and Henderson",Rileystad,IA,West,Wholesale,2025/04/20,10,18.64,186.4,rogergriffin@example.org
749,WIOWCIRF,111,Johnnie Walker Finish,Johnnie,Tequila,700,10.69,Black-Roth,Jamesbury,MH,Southeast,Wholesale,2025/05/03,22,88.56,1948.32,tiffany91@example.net
750,LN02NEO0,101,Don Julio Treatment,Don,Gin,700,32.18,Silva LLC,Port Pamelatown,RI,Midwest,Wholesale,2025/04/06,20,39.99,799.8,rickyolson@example.org
751,2N1WU2TC,138,Johnnie Walker Statement,Johnnie,Tequila,1000,33.85,Hines-Hayes,Port Lindastad,TN,Southeast,Wholesale,2025/04/22,13,24.47,318.11,kennethpace@example.net
752,JTGLL1E3,132,Smirnoff Later,Smirnoff,Gin,1000,12.43,Gonzalez Inc,Williamsonshire,SC,West,Wholesale,2025/03/31,19,15.66,297.54,christophergomez@example.org
753,JT8O4JXT,116,Baileys Visit,Baileys,Whisky,1000,32.34,Castillo-Watson,Julieside,NV,West,Retail,2025/04/21,18,26.51,477.18,nmcmillan@example.org
754,NLBSO47W,114,Guinness Life,Guinness,Rum,750,16.99,"Reynolds, Jackson and Baker",Port Natasha,MD,West,Wholesale,2025/04/04,21,20.37,427.77,fcook@example.com
755,NIIGAJNO,108,Tanqueray Exactly,Tanqueray,Gin,700,4.17,Wong Group,Markbury,FM,Northeast,Wholesale,2025/04/01,27,47.07,1270.89,davidjones@example.org
756,NX7AZJZB,137,Ciroc Nation,Ciroc,Whisky,1000,15.36,Malone-Lee,Coreyfort,SC,Southeast,Wholesale,2025/03/21,6,64.55,387.3,donald68@example.net
757,ET4E6PGM,130,Don Julio Receive,Don,Tequila,500,31.84,Allen-Howell,Lindseybury,VA,South,Retail,2025/04/07,39,70.9,2765.1,cainerin@example.com
758,11E2J3NE,129,Ciroc Entire,Ciroc,Rum,1000,39.72,Bullock LLC,Port William,CA,Northeast,Wholesale,2025/05/05,50,54.12,2706.0,michaelmiles@example.net
759,5MT2QY7E,135,Johnnie Walker Of,Johnnie,Beer,750,33.14,Mcfarland-Collins,Jacobmouth,MI,Midwest,Wholesale,2025/03/24,39,36.77,1434.03,vsilva@example.org
760,76DLW3KK,134,Baileys Movement,Baileys,Vodka,1000,28.51,Reynolds Ltd,Rileyview,MO,Southeast,Wholesale,2025/04/08,27,12.66,341.82,nlloyd@example.org
761,TJHA4UM1,116,Guinness Hand,Guinness,Gin,500,23.93,Robbins-Jones,Denisestad,OK,South,Retail,2025/05/15,19,67.57,1283.83,imiller@example.org
762,IJCGOZTE,131,Ciroc Ten,Ciroc,Liqueur,500,11.87,"Travis, Thomas and Willis",South Logan,GU,West,Wholesale,2025/03/27,23,45.48,1046.04,wstephens@example.net
763,AR0QLBUK,131,Smirnoff Fly,Smirnoff,Liqueur,1000,31.38,"Owens, Chapman and Bell",Aaronbury,MH,Southeast,Wholesale,2025/05/05,42,16.33,685.86,dannyevans@example.net
764,3HOPYHND,106,Guinness Eye,Guinness,Gin,700,34.21,"Taylor, Henderson and Bishop",Kelleyside,MI,West,Retail,2025/04/01,28,5.77,161.56,jsimmons@example.com
765,9U66B6ZT,103,Guinness Worker,Guinness,Liqueur,1000,5.28,"Griffin, Collins and Smith",Brownmouth,IN,West,Wholesale,2025/05/12,34,66.11,2247.74,kimberly13@example.com
766,Y92Y4XHC,143,Smirnoff Environmental,Smirnoff,Vodka,500,32.22,Phillips and Sons,Anthonyland,WA,Northeast,Wholesale,2025/03/23,39,98.74,3850.86,joseph10@example.net
767,U58JLSPV,103,Smirnoff Enjoy,Smirnoff,Whisky,750,34.53,"Roberts, Martin and Moore",New Shaunstad,PA,Midwest,Retail,2025/05/10,40,10.41,416.4,reyessarah@example.org
768,NV3O5OXE,134,Captain Morgan Opportunity,Captain,Whisky,500,38.93,Lynch Group,East Dylanchester,MN,West,Wholesale,2025/04/21,43,67.48,2901.64,christianolson@example.net
769,6R9601VW,128,Baileys Rich,Baileys,Beer,500,42.9,Walker-Young,West Tammy,OR,Northeast,Wholesale,2025/03/26,14,11.11,155.54,cyoung@example.org
770,V0Q920RV,148,Baileys Government,Baileys,Gin,750,8.05,Smith-Miller,New Wayneville,NE,South,Wholesale,2025/05/09,16,27.59,441.44,teresa67@example.com
771,Q1AVA9HM,150,Baileys Prevent,Baileys,Vodka,1000,31.23,Bradley PLC,Thomasshire,FM,Northeast,Wholesale,2025/05/10,27,46.12,1245.24,brian83@example.org
772,LL6X2HDC,117,Guinness Majority,Guinness,Tequila,700,15.07,"Mcdonald, Cowan and Yates",Lauraborough,VA,West,Wholesale,2025/03/23,29,37.63,1091.27,brianhall@example.net
773,4RB6AFEH,139,Captain Morgan Should,Captain,Gin,1000,30.41,"Flores, Walls and Carpenter",South Jenniferton,MI,West,Retail,2025/04/02,33,65.25,2153.25,jennifer47@example.org
774,3882TXNC,125,Don Julio Establish,Don,Beer,750,14.61,Jenkins and Sons,North Chelsea,FL,West,Retail,2025/04/10,4,98.79,395.16,john72@example.com
775,VFXI1UOA,141,Baileys Both,Baileys,Beer,700,32.02,Smith-Phelps,Evansside,HI,Southeast,Retail,2025/04/02,2,98.42,196.84,sbrown@example.com
776,EF4N4TXD,150,Captain Morgan Service,Captain,Tequila,500,19.23,Andersen Inc,West Heatherfort,GU,West,Wholesale,2025/04/16,10,46.49,464.9,abrewer@example.org
777,1OHKSMS5,126,Don Julio Land,Don,Liqueur,1000,17.03,Bennett and Sons,Port Kendra,MS,Northeast,Wholesale,2025/04/23,8,8.47,67.76,rebecca34@example.com
778,VF1VCQEY,108,Johnnie Walker Thus,Johnnie,Whisky,500,19.49,Hernandez Ltd,Mackenziehaven,GU,Northeast,Wholesale,2025/04/14,4,52.51,210.04,gonzalezamanda@example.net
779,RZYX2VJE,119,Smirnoff Stay,Smirnoff,Tequila,500,28.97,"Clay, Smith and Smith",Darylport,OH,Northeast,Retail,2025/04/26,7,69.69,487.83,bennettamy@example.org
780,KAZQ7NQ9,132,Smirnoff Consider,Smirnoff,Gin,500,11.48,Harrison Group,Lake Angieland,AR,West,Wholesale,2025/04/17,37,74.97,2773.89,david62@example.net
781,7Z0MR6CV,146,Smirnoff Score,Smirnoff,Gin,750,13.06,Villarreal Ltd,East Alan,AR,Northeast,Retail,2025/05/11,35,9.36,327.6,johnmcdonald@example.net
782,ZKVHM5RH,132,Baileys Upon,Baileys,Whisky,700,44.36,Gonzalez Ltd,Morganburgh,SC,Northeast,Retail,2025/03/25,15,45.52,682.8,myersgabriel@example.org
783,O8YWZK97,149,Baileys Game,Baileys,Whisky,500,24.01,Hicks Ltd,Stephenborough,TX,Southeast,Wholesale,2025/04/12,39,98.35,3835.65,bowmanthomas@example.com
784,HIL54RS0,122,Smirnoff Third,Smirnoff,Beer,1000,36.18,Montes-Blackwell,Lake Kevinfort,VT,South,Wholesale,2025/03/28,12,6.65,79.8,brian26@example.org
785,9TL4S5C3,147,Don Julio In,Don,Vodka,1000,6.44,Knapp LLC,Wrightburgh,MN,Northeast,Retail,2025/04/19,42,68.15,2862.3,amandaramirez@example.com
786,JZ3Q0CTU,147,Ciroc Section,Ciroc,Rum,1000,11.9,Terrell-Travis,Christopherport,OK,Midwest,Retail,2025/04/22,26,65.96,1714.96,williewarren@example.net
787,JMDKQ5QV,145,Don Julio Leave,Don,Vodka,750,18.61,Johnston-Porter,Morsehaven,NE,Midwest,Wholesale,2025/04/14,17,46.72,794.24,jamesholmes@example.net
788,7RZ6ML1R,103,Johnnie Walker Full,Johnnie,Rum,700,16.73,Maxwell Inc,Port Donald,ME,Midwest,Retail,2025/04/16,9,72.11,648.99,jefferylopez@example.org
789,YTY3LC11,132,Tanqueray Position,Tanqueray,Whisky,700,44.77,Bowen-Myers,Johnfort,NE,West,Wholesale,2025/05/04,48,68.95,3309.6,hodgeemily@example.net
790,Q40E1SWO,105,Johnnie Walker Camera,Johnnie,Tequila,500,7.09,Bush Group,West Trevor,ND,Southeast,Retail,2025/05/03,11,96.28,1059.08,lpoole@example.org
791,Y7U36B8B,115,Don Julio Develop,Don,Rum,1000,18.03,Torres-Johnson,Murilloside,ND,Midwest,Wholesale,2025/05/02,26,72.43,1883.18,jacksoneric@example.com
792,EO8036US,102,Smirnoff Activity,Smirnoff,Liqueur,1000,22.34,Waters-Griffith,Joseshire,ME,South,Retail,2025/04/09,14,60.1,841.4,cynthiarichards@example.org
793,6EMHKWWV,128,Captain Morgan High,Captain,Liqueur,500,33.51,Briggs Inc,Haleyborough,DE,Northeast,Retail,2025/04/19,25,13.0,325.0,denisewhite@example.org
794,81TOW9X5,143,Ciroc Put,Ciroc,Liqueur,700,31.55,Lee-Larson,Bradleyview,AR,Midwest,Retail,2025/04/06,18,57.35,1032.3,pmartin@example.org
795,K9CU7E73,147,Guinness Avoid,Guinness,Vodka,700,13.93,"Richardson, Ware and Davis",Flynnville,WY,Midwest,Retail,2025/04/02,38,25.17,956.46,sanchezsamantha@example.net
796,LQAOM61P,125,Baileys Share,Baileys,Rum,750,26.7,Padilla PLC,Santiagoberg,ID,West,Retail,2025/04/04,33,31.72,1046.76,yholmes@example.net
797,LBSSZBMU,147,Smirnoff Manage,Smirnoff,Gin,1000,41.37,Eaton and Sons,Ochoastad,PR,Midwest,Wholesale,2025/04/01,41,59.7,2447.7,reynoldsangela@example.org
798,EFVR3SOJ,131,Tanqueray Remain,Tanqueray,Tequila,500,32.62,Cobb-Garcia,East Danny,MI,South,Retail,2025/04/02,31,15.26,473.06,taylorchristina@example.com
799,VEWAI85U,147,Tanqueray Feeling,Tanqueray,Liqueur,1000,11.87,"Ayala, Frazier and Holland",Pamelaview,VA,Southeast,Wholesale,2025/04/16,18,93.69,1686.42,markpowers@example.org
800,F8HJUPTN,105,Smirnoff Job,Smirnoff,Vodka,750,21.19,"Deleon, Pierce and Alvarez",Leeberg,WV,Southeast,Wholesale,2025/04/01,42,11.92,500.64,rothkenneth@example.com
801,17IT6JDU,148,Baileys Imagine,Baileys,Gin,750,36.78,"Kemp, Smith and Gray",Port Kevin,KY,Southeast,Retail,2025/04/29,43,29.65,1274.95,scottshane@example.org
802,T9YQD36L,115,Ciroc Stay,Ciroc,Gin,1000,38.13,Rich-Goodwin,Jonathanfort,CO,Southeast,Wholesale,2025/04/19,19,30.65,582.35,glen43@example.com
803,XFY147DL,142,Baileys Health,Baileys,Liqueur,500,36.57,Dennis PLC,New Eric,PR,West,Wholesale,2025/05/05,43,41.25,1773.75,loganlucas@example.net
804,590PBAN5,108,Smirnoff Remain,Smirnoff,Liqueur,750,4.71,Hansen-Hodge,Grahamstad,UT,Midwest,Wholesale,2025/04/09,18,59.11,1063.98,nprice@example.net
805,FIGA3S77,148,Ciroc Effort,Ciroc,Whisky,750,8.84,Young-Tucker,Taylorburgh,AS,West,Retail,2025/05/11,30,56.34,1690.2,mitchellrichard@example.net
806,XTIJEKO0,147,Ciroc Once,Ciroc,Liqueur,750,33.87,"Bell, Vega and King",South Margaret,GU,Southeast,Retail,2025/03/21,34,58.23,1979.82,mike41@example.org
807,NTY25UI4,124,Ciroc Religious,Ciroc,Beer,1000,8.12,"Morris, Miles and Hunt",Dodsonstad,NV,Midwest,Wholesale,2025/04/05,31,70.79,2194.49,jlee@example.com
808,X0OADSDL,110,Captain Morgan Trouble,Captain,Tequila,750,26.02,Thompson-Morris,West Heather,VT,South,Wholesale,2025/04/25,46,79.54,3658.84,ptaylor@example.net
809,FPLJAEI4,102,Baileys Hair,Baileys,Beer,700,41.07,Lamb-Romero,North Summer,MT,Southeast,Retail,2025/05/11,20,91.61,1832.2,jordandanny@example.com
810,ETTAESSY,121,Ciroc Professor,Ciroc,Vodka,700,30.04,"Drake, Curry and Livingston",Dixonland,MN,Northeast,Wholesale,2025/04/02,16,96.49,1543.84,julie34@example.net
811,QCDO71C9,101,Smirnoff Degree,Smirnoff,Gin,700,15.02,Singleton-Perez,Stevenville,MD,Southeast,Wholesale,2025/05/05,31,49.92,1547.52,andre21@example.net
812,6BSXVUB4,139,Don Julio Benefit,Don,Tequila,500,12.77,Cook Ltd,North Ernest,MT,South,Wholesale,2025/05/13,9,83.33,749.97,herreramelinda@example.com
813,A3AIMCIM,112,Don Julio Toward,Don,Tequila,1000,21.53,Clark Group,Willisview,KY,West,Retail,2025/03/21,10,32.99,329.9,melissa22@example.com
814,B30A3YF4,125,Johnnie Walker Sort,Johnnie,Rum,1000,30.13,"Flynn, Moreno and Moore",Lake Cathytown,NH,Southeast,Wholesale,2025/05/19,5,95.97,479.85,donaldgraham@example.org
815,RSB17JEO,105,Smirnoff Data,Smirnoff,Gin,700,11.37,Gregory-Friedman,South Richardport,VA,West,Retail,2025/03/25,20,40.82,816.4,ybailey@example.com
816,GNAAD4EI,123,Johnnie Walker Real,Johnnie,Whisky,1000,43.14,"Jimenez, Higgins and Dunn",Collinsbury,MD,Midwest,Wholesale,2025/04/16,27,68.89,1860.03,bunderwood@example.org
817,4VJXA54R,102,Captain Morgan Create,Captain,Beer,750,17.97,Yates-Guzman,Jenniferville,LA,Southeast,Wholesale,2025/03/29,46,54.4,2502.4,jonesderek@example.net
818,ASIQMHN1,102,Tanqueray Tv,Tanqueray,Whisky,500,37.8,"Chang, Mclaughlin and Webb",Port Brendamouth,AZ,West,Wholesale,2025/05/16,33,94.65,3123.45,stephanie75@example.org
819,YJUDVC2J,142,Baileys Interest,Baileys,Rum,500,30.22,Davis-David,West Lorifort,KS,South,Wholesale,2025/04/24,17,81.1,1378.7,rodriguezpatricia@example.net
820,FOMIFGCF,138,Johnnie Walker Value,Johnnie,Beer,750,37.26,"Harris, Simon and Smith",Wallberg,WY,Southeast,Retail,2025/03/22,46,34.05,1566.3,cynthiacummings@example.org
821,H6JRWOK2,141,Don Julio Responsibility,Don,Rum,1000,20.29,Hill-Ruiz,Gordontown,ID,Midwest,Retail,2025/05/12,50,49.46,2473.0,kgarner@example.org
822,OC79EPOC,107,Tanqueray Movie,Tanqueray,Liqueur,700,17.46,"Davis, Myers and Franklin",West Andrew,VT,West,Retail,2025/04/06,16,59.46,951.36,courtney82@example.org
823,25BCZ8FG,121,Don Julio Lose,Don,Rum,500,39.07,Allison Inc,Lake George,GA,Northeast,Retail,2025/05/18,44,45.35,1995.4,sdavis@example.org
824,O64H0EBQ,147,Johnnie Walker Weight,Johnnie,Liqueur,750,12.03,"Daugherty, Brewer and Pace",Patrickton,OR,Southeast,Wholesale,2025/03/31,15,58.04,870.6,ibryant@example.com
825,1FHA4Z1S,112,Tanqueray Account,Tanqueray,Vodka,700,15.32,Wilson-Harris,West William,PW,Southeast,Retail,2025/05/09,15,70.91,1063.65,jlarsen@example.com
826,CKBACLCT,119,Johnnie Walker Leg,Johnnie,Liqueur,700,8.65,"Estrada, Gibson and Hamilton",Port John,ME,Midwest,Retail,2025/05/18,44,51.37,2260.28,sparksjoe@example.com
827,07257BTY,142,Captain Morgan Produce,Captain,Beer,1000,22.01,Lopez-Frank,Maxwellport,NM,Midwest,Retail,2025/05/03,49,21.47,1052.03,ortizrobert@example.net
828,GWNL7Q1A,120,Ciroc Hope,Ciroc,Tequila,700,20.17,"Herrera, Riley and Richards",New Kennethchester,UT,West,Wholesale,2025/04/08,49,79.18,3879.82,wrightalexis@example.net
829,62MCFCGX,144,Baileys Control,Baileys,Beer,750,39.73,Bishop-Morales,Masonburgh,HI,Northeast,Wholesale,2025/04/06,43,68.04,2925.72,madison92@example.org
830,DKEFEFRW,145,Smirnoff Pressure,Smirnoff,Beer,750,25.93,Perez and Sons,Johnborough,CT,Midwest,Retail,2025/04/12,19,16.89,320.91,brandon44@example.org
831,R2DTPMWI,145,Baileys Thousand,Baileys,Liqueur,700,33.06,"Foster, Dunn and Garcia",North Vanessaberg,NH,West,Retail,2025/03/30,8,99.41,795.28,jennifersanchez@example.com
832,X71WLSAN,128,Don Julio Stock,Don,Beer,750,44.38,Turner-Fitzgerald,New Anita,VA,South,Retail,2025/04/27,46,46.87,2156.02,vrhodes@example.com
833,C17DF7JY,113,Captain Morgan So,Captain,Beer,1000,31.14,Riley Inc,Richardborough,ME,Midwest,Wholesale,2025/03/28,9,51.97,467.73,carolcarrillo@example.net
834,OZQJZUSY,114,Johnnie Walker Knowledge,Johnnie,Beer,1000,8.15,Griffin LLC,Amandafurt,TX,Southeast,Wholesale,2025/05/06,8,41.54,332.32,weisssusan@example.org
835,2D4OLDMZ,112,Tanqueray Someone,Tanqueray,Tequila,1000,24.22,Krause-Conley,Lopezville,ND,South,Wholesale,2025/03/26,17,80.01,1360.17,yle@example.com
836,36DZ8A03,103,Ciroc Rule,Ciroc,Whisky,700,43.2,Meadows-Hess,Wolfeview,WY,South,Retail,2025/04/02,7,12.98,90.86,rileybecky@example.net
837,4R76JXVW,125,Baileys Wife,Baileys,Gin,750,40.6,"Collins, Moore and Davis",Fryside,OH,Midwest,Wholesale,2025/05/19,40,46.27,1850.8,salazarjeffrey@example.net
838,0WSFPJGI,115,Smirnoff Paper,Smirnoff,Liqueur,700,19.35,Stewart LLC,North Becky,NE,West,Wholesale,2025/04/30,8,25.29,202.32,ortizpaul@example.org
839,HV13PF8P,135,Smirnoff Third,Smirnoff,Whisky,750,14.86,Fields LLC,East Karen,WV,South,Wholesale,2025/05/04,19,28.7,545.3,cindylandry@example.net
840,SV20DFX6,101,Guinness Agree,Guinness,Gin,700,8.84,"Wells, Moore and Carter",South Spencerland,MO,Southeast,Wholesale,2025/03/25,29,49.9,1447.1,asingh@example.net
841,1FRGL8DG,107,Smirnoff Side,Smirnoff,Vodka,500,7.31,Stout-Bates,West Mark,PR,West,Wholesale,2025/05/07,17,31.0,527.0,yali@example.org
842,V2IX4XEI,134,Captain Morgan Write,Captain,Beer,750,39.01,"Ford, Dorsey and Banks",East Michelleland,WI,Midwest,Wholesale,2025/05/11,24,15.52,372.48,sanfordjessica@example.net
843,LL0X3FON,105,Tanqueray Decision,Tanqueray,Liqueur,750,17.76,Calhoun Group,Riveraborough,PW,Midwest,Wholesale,2025/05/14,19,87.89,1669.91,melindaroberson@example.com
844,D8QWHO8M,107,Baileys Defense,Baileys,Whisky,500,8.96,Dodson and Sons,Feliciaton,OH,Midwest,Retail,2025/04/24,44,92.93,4088.92,xcollins@example.com
845,VNEZSQQY,105,Guinness Chance,Guinness,Gin,500,26.77,"Klein, Burgess and Rodriguez",West Ambermouth,ND,Southeast,Wholesale,2025/04/11,19,49.87,947.53,antonio56@example.com
846,AL9CCXK6,123,Tanqueray System,Tanqueray,Tequila,1000,30.82,Aguilar-Lang,West Ashleybury,DE,Midwest,Retail,2025/05/04,29,82.49,2392.21,jordanjennifer@example.com
847,SFQ2HEUU,138,Ciroc Long,Ciroc,Beer,700,33.14,"Guerrero, Martinez and Carroll",East Amandaton,WY,South,Wholesale,2025/04/05,34,75.89,2580.26,rcummings@example.org
848,23OI5CNV,118,Tanqueray Movie,Tanqueray,Gin,1000,19.32,Carroll-Smith,East Jonathonhaven,IN,Northeast,Retail,2025/04/01,12,84.34,1012.08,wmoore@example.net
849,TDD1AO7M,102,Ciroc Modern,Ciroc,Vodka,750,32.12,"Espinoza, King and Schmidt",Harrisport,MA,Northeast,Wholesale,2025/04/21,22,14.14,311.08,dfowler@example.org
850,G3O5G653,111,Baileys Record,Baileys,Liqueur,500,7.6,Hunter-Obrien,New Karen,NC,South,Retail,2025/04/17,2,67.67,135.34,valexander@example.org
851,LXVNKV1P,115,Johnnie Walker Perform,Johnnie,Whisky,1000,7.58,Murillo Group,South Taylor,CO,West,Retail,2025/05/06,36,6.21,223.56,garzasusan@example.com
852,9ZPXU75B,122,Ciroc Determine,Ciroc,Liqueur,700,39.32,"Myers, Dyer and Wilson",Jerryborough,FM,South,Wholesale,2025/05/18,2,62.08,124.16,townsendjason@example.net
853,DD0P0MX2,122,Tanqueray Probably,Tanqueray,Tequila,500,36.18,"Riggs, Anderson and Larson",North Travismouth,IL,Midwest,Wholesale,2025/04/22,24,16.53,396.72,vcampbell@example.net
854,3K5C52SW,105,Don Julio Build,Don,Vodka,1000,31.69,"Long, Bennett and Davis",West Erica,MD,West,Wholesale,2025/05/13,43,62.19,2674.17,travis70@example.com
855,TJTG3EH9,108,Johnnie Walker Tough,Johnnie,Whisky,700,41.09,Garcia and Sons,South Daltonville,VT,Midwest,Retail,2025/05/01,34,28.38,964.92,olsonbruce@example.org
856,FN4TSTUX,109,Guinness Send,Guinness,Liqueur,500,5.78,Grimes LLC,East Sylviafurt,NV,South,Retail,2025/05/05,25,98.33,2458.25,harrismark@example.org
857,SZ3IFY3S,125,Tanqueray How,Tanqueray,Beer,1000,7.76,Cisneros Ltd,Carrmouth,PA,Southeast,Retail,2025/04/25,30,5.98,179.4,santosryan@example.com
858,6LY70KVY,135,Tanqueray Dinner,Tanqueray,Vodka,700,6.69,Williams Group,Lake Danielhaven,MT,West,Retail,2025/05/11,12,69.6,835.2,benjaminwalker@example.org
859,5QT14SF5,138,Don Julio These,Don,Rum,700,18.42,Robinson Ltd,Charlesmouth,VI,Southeast,Wholesale,2025/04/30,42,98.69,4144.98,sarahsavage@example.org
860,PV3B4FTH,142,Tanqueray Office,Tanqueray,Gin,750,17.11,"Donaldson, Howard and Jones",North Meganmouth,DE,Southeast,Wholesale,2025/04/09,36,12.93,465.48,ajohnston@example.org
861,ORS6X45M,116,Baileys Government,Baileys,Gin,500,28.06,Dean LLC,Jeanmouth,AK,Midwest,Wholesale,2025/04/11,5,64.68,323.4,middletonmelissa@example.net
862,SIS7MALH,129,Baileys Official,Baileys,Gin,750,23.21,Melendez-Rasmussen,Port Stephenborough,DE,Midwest,Wholesale,2025/05/03,44,67.74,2980.56,inielsen@example.com
863,4HUASTF7,123,Captain Morgan Own,Captain,Vodka,750,34.45,"Brown, Garcia and Gates",Kellerview,DE,West,Retail,2025/04/11,42,27.94,1173.48,gail96@example.com
864,2MGCXZJX,150,Don Julio Show,Don,Vodka,500,27.12,Stephens Group,Port Lisa,SC,South,Retail,2025/05/10,15,56.45,846.75,allenbenjamin@example.com
865,UCTZH9NI,124,Captain Morgan Why,Captain,Liqueur,700,9.93,"Rowe, Reynolds and Taylor",West William,MI,Southeast,Retail,2025/04/07,42,57.54,2416.68,james43@example.com
866,441HZ9AO,130,Guinness Probably,Guinness,Vodka,700,44.72,Ray Group,North Rebecca,WI,South,Wholesale,2025/04/24,35,53.98,1889.3,wilsonerica@example.com
867,AG6HY9IN,148,Don Julio Spring,Don,Liqueur,750,18.54,Butler PLC,Silvaberg,AZ,West,Retail,2025/04/03,40,50.37,2014.8,brittany65@example.com
868,0YOD4G4K,110,Guinness Increase,Guinness,Vodka,1000,24.05,Sims-Carter,West Jennyland,MD,Northeast,Retail,2025/03/23,6,33.2,199.2,sherrylewis@example.org
869,6RG0V2T1,116,Captain Morgan Property,Captain,Gin,500,4.12,Jones Group,Danielburgh,CO,South,Retail,2025/04/28,23,78.79,1812.17,kbrady@example.net
870,6S8CJ5B8,130,Guinness Idea,Guinness,Liqueur,1000,40.27,Frazier-Brown,Turnerstad,VA,South,Wholesale,2025/05/13,40,45.54,1821.6,tyler64@example.org
871,CATEMAA2,119,Baileys Card,Baileys,Tequila,1000,40.83,Williams Inc,Michelleshire,HI,South,Retail,2025/03/30,16,49.75,796.0,kedwards@example.com
872,BFGPYLZ6,150,Baileys Leg,Baileys,Whisky,700,22.52,Walker PLC,North Bryantown,NJ,Northeast,Wholesale,2025/04/18,49,60.53,2965.97,littletamara@example.org
873,DIIL5DOI,128,Captain Morgan Modern,Captain,Vodka,1000,35.21,Wilson PLC,Parkborough,AK,South,Wholesale,2025/03/21,18,69.08,1243.44,snyderjames@example.org
874,FKCTTHZD,147,Johnnie Walker Gun,Johnnie,Whisky,1000,10.43,Reyes Ltd,Johnsonview,KY,South,Wholesale,2025/05/14,25,78.68,1967.0,angelicabaldwin@example.net
